dictionary size=  10
list element size=  1000 

Start value = D  Goal value = Y 

Expand Node | Fringe
E7          | (2223, 'Y7'), (2239, 'X9'), (2232, 'Y12'), (2251, 'S9'), (2281, 'V2'), (2278, 'Q22'), (2421, 'P21'), (2256, 'Y23'), (2532, 'V'), (2600, 'W24'), (2504, 'O11'), (2332, 'U'), (2365, 'V12'), (2667, 'Z25'), (2932, 'B'), (2492, 'N22'), (2878, 'Q23'), (3069, 'V10'), (2636, 'E5'), (2846, 'R2'), (2619, 'F23'), (2577, 'G19'), (2526, 'O19'), (2826, 'T11')
Y7          | (2232, 'Y12'), (2239, 'X9'), (2278, 'Q22'), (2251, 'S9'), (2281, 'V2'), (2332, 'U'), (2421, 'P21'), (2256, 'Y23'), (2532, 'V'), (2600, 'W24'), (2504, 'O11'), (2826, 'T11'), (2365, 'V12'), (2667, 'Z25'), (2932, 'B'), (2492, 'N22'), (2878, 'Q23'), (3069, 'V10'), (2636, 'E5'), (2846, 'R2'), (2619, 'F23'), (2577, 'G19'), (2526, 'O19')
Y12         | (2239, 'X9'), (2251, 'S9'), (2278, 'Q22'), (2256, 'Y23'), (2281, 'V2'), (2332, 'U'), (2421, 'P21'), (2492, 'N22'), (2532, 'V'), (2600, 'W24'), (2504, 'O11'), (2826, 'T11'), (2365, 'V12'), (2667, 'Z25'), (2932, 'B'), (2526, 'O19'), (2878, 'Q23'), (3069, 'V10'), (2636, 'E5'), (2846, 'R2'), (2619, 'F23'), (2577, 'G19')
X9          | (2251, 'S9'), (2256, 'Y23'), (2278, 'Q22'), (2492, 'N22'), (2281, 'V2'), (2332, 'U'), (2421, 'P21'), (2526, 'O19'), (2532, 'V'), (2600, 'W24'), (2504, 'O11'), (2826, 'T11'), (2365, 'V12'), (2667, 'Z25'), (2932, 'B'), (2577, 'G19'), (2878, 'Q23'), (3069, 'V10'), (2636, 'E5'), (2846, 'R2'), (2619, 'F23')
S9          | (2256, 'Y23'), (2281, 'V2'), (2278, 'Q22'), (2492, 'N22'), (2504, 'O11'), (2332, 'U'), (2421, 'P21'), (2526, 'O19'), (2532, 'V'), (2600, 'W24'), (2619, 'F23'), (2826, 'T11'), (2365, 'V12'), (2667, 'Z25'), (2932, 'B'), (2577, 'G19'), (2878, 'Q23'), (3069, 'V10'), (2636, 'E5'), (2846, 'R2')
Y23         | (2278, 'Q22'), (2281, 'V2'), (2332, 'U'), (2492, 'N22'), (2504, 'O11'), (2365, 'V12'), (2421, 'P21'), (2526, 'O19'), (2532, 'V'), (2600, 'W24'), (2619, 'F23'), (2826, 'T11'), (2846, 'R2'), (2667, 'Z25'), (2932, 'B'), (2577, 'G19'), (2878, 'Q23'), (3069, 'V10'), (2636, 'E5')
Q22         | (2281, 'V2'), (2492, 'N22'), (2332, 'U'), (2526, 'O19'), (2504, 'O11'), (2365, 'V12'), (2421, 'P21'), (2577, 'G19'), (2532, 'V'), (2600, 'W24'), (2619, 'F23'), (2826, 'T11'), (2846, 'R2'), (2667, 'Z25'), (2932, 'B'), (2636, 'E5'), (2878, 'Q23'), (3069, 'V10'), (3187, 'M')
V2          | (2332, 'U'), (2487, 'M'), (2365, 'V12'), (2492, 'N22'), (2504, 'O11'), (2826, 'T11'), (2421, 'P21'), (2577, 'G19'), (2526, 'O19'), (2600, 'W24'), (2619, 'F23'), (3187, 'M'), (2846, 'R2'), (2667, 'Z25'), (2932, 'B'), (2636, 'E5'), (2878, 'Q23'), (3069, 'V10'), (2532, 'V')
U           | (2365, 'V12'), (2487, 'M'), (2421, 'P21'), (2492, 'N22'), (2504, 'O11'), (2826, 'T11'), (2532, 'V'), (2577, 'G19'), (2526, 'O19'), (2595, 'Z15'), (2619, 'F23'), (3187, 'M'), (2846, 'R2'), (2667, 'Z25'), (2932, 'B'), (2636, 'E5'), (2878, 'Q23'), (3069, 'V10'), (2529, 'X23'), (2600, 'W24')
V12         | (2421, 'P21'), (2487, 'M'), (2532, 'V'), (2492, 'N22'), (2504, 'O11'), (2826, 'T11'), (2600, 'W24'), (2577, 'G19'), (2526, 'O19'), (2595, 'Z15'), (2619, 'F23'), (3187, 'M'), (2846, 'R2'), (2667, 'Z25'), (2932, 'B'), (2636, 'E5'), (2878, 'Q23'), (3069, 'V10'), (2529, 'X23')
P21         | (2487, 'M'), (2492, 'N22'), (2532, 'V'), (2526, 'O19'), (2504, 'O11'), (2826, 'T11'), (2600, 'W24'), (2577, 'G19'), (2529, 'X23'), (2595, 'Z15'), (2619, 'F23'), (3187, 'M'), (2846, 'R2'), (2667, 'Z25'), (2932, 'B'), (2636, 'E5'), (2878, 'Q23'), (3069, 'V10')
M           | (2492, 'N22'), (2504, 'O11'), (2532, 'V'), (2526, 'O19'), (2595, 'Z15'), (2826, 'T11'), (2600, 'W24'), (2577, 'G19'), (2529, 'X23'), (2892, 'S16'), (2619, 'F23'), (3187, 'M'), (2846, 'R2'), (2667, 'Z25'), (2932, 'B'), (2636, 'E5'), (2878, 'Q23'), (2623, 'O18'), (3467, 'Q13'), (3069, 'V10'), (2947, 'T8'), (3468, 'Y0')
N22         | (2504, 'O11'), (2526, 'O19'), (2532, 'V'), (2529, 'X23'), (2595, 'Z15'), (2826, 'T11'), (2600, 'W24'), (2577, 'G19'), (2623, 'O18'), (2892, 'S16'), (2619, 'F23'), (3187, 'M'), (2846, 'R2'), (2667, 'Z25'), (2932, 'B'), (2636, 'E5'), (2878, 'Q23'), (3468, 'Y0'), (3467, 'Q13'), (3069, 'V10'), (2947, 'T8')
O11         | (2526, 'O19'), (2529, 'X23'), (2532, 'V'), (2577, 'G19'), (2595, 'Z15'), (2826, 'T11'), (2600, 'W24'), (2636, 'E5'), (2623, 'O18'), (2892, 'S16'), (2619, 'F23'), (3187, 'M'), (2846, 'R2'), (2667, 'Z25'), (2932, 'B'), (2947, 'T8'), (2878, 'Q23'), (3468, 'Y0'), (3467, 'Q13'), (3069, 'V10')
O19         | (2529, 'X23'), (2577, 'G19'), (2532, 'V'), (2623, 'O18'), (2595, 'Z15'), (2826, 'T11'), (2600, 'W24'), (2636, 'E5'), (3069, 'V10'), (2892, 'S16'), (2619, 'F23'), (3187, 'M'), (2846, 'R2'), (2667, 'Z25'), (2932, 'B'), (2947, 'T8'), (2878, 'Q23'), (3468, 'Y0'), (3467, 'Q13')
X23         | (2532, 'V'), (2577, 'G19'), (2600, 'W24'), (2623, 'O18'), (2595, 'Z15'), (2826, 'T11'), (2667, 'Z25'), (2636, 'E5'), (3069, 'V10'), (2892, 'S16'), (2619, 'F23'), (3187, 'M'), (2846, 'R2'), (3467, 'Q13'), (2932, 'B'), (2947, 'T8'), (2878, 'Q23'), (3468, 'Y0')
V           | (2577, 'G19'), (2595, 'Z15'), (2600, 'W24'), (2623, 'O18'), (2619, 'F23'), (2826, 'T11'), (2667, 'Z25'), (2636, 'E5'), (2948, 'V7'), (2892, 'S16'), (3468, 'Y0'), (3187, 'M'), (2846, 'R2'), (3467, 'Q13'), (2932, 'B'), (2947, 'T8'), (2878, 'Q23'), (3069, 'V10'), (3446, 'V20'), (3445, 'W3')
G19         | (2595, 'Z15'), (2619, 'F23'), (2600, 'W24'), (2623, 'O18'), (2892, 'S16'), (2826, 'T11'), (2667, 'Z25'), (2636, 'E5'), (2948, 'V7'), (3445, 'W3'), (3468, 'Y0'), (3187, 'M'), (2846, 'R2'), (3467, 'Q13'), (2932, 'B'), (2947, 'T8'), (2878, 'Q23'), (3069, 'V10'), (3446, 'V20')
Z15         | (2600, 'W24'), (2619, 'F23'), (2667, 'Z25'), (2623, 'O18'), (2892, 'S16'), (2826, 'T11'), (2932, 'B'), (2636, 'E5'), (2727, 'B'), (3445, 'W3'), (3468, 'Y0'), (3187, 'M'), (2846, 'R2'), (3467, 'Q13'), (3446, 'V20'), (2947, 'T8'), (2878, 'Q23'), (3069, 'V10'), (2948, 'V7')
W24         | (2619, 'F23'), (2623, 'O18'), (2667, 'Z25'), (2636, 'E5'), (2892, 'S16'), (2826, 'T11'), (2932, 'B'), (2878, 'Q23'), (2727, 'B'), (3445, 'W3'), (3468, 'Y0'), (3187, 'M'), (2846, 'R2'), (3467, 'Q13'), (3446, 'V20'), (2947, 'T8'), (2948, 'V7'), (3069, 'V10')
F23         | (2623, 'O18'), (2636, 'E5'), (2667, 'Z25'), (2727, 'B'), (2892, 'S16'), (2826, 'T11'), (2932, 'B'), (2878, 'Q23'), (3069, 'V10'), (3445, 'W3'), (3468, 'Y0'), (3187, 'M'), (2846, 'R2'), (3467, 'Q13'), (3446, 'V20'), (2947, 'T8'), (2948, 'V7')
O18         | (2636, 'E5'), (2727, 'B'), (2667, 'Z25'), (2878, 'Q23'), (2892, 'S16'), (2826, 'T11'), (2932, 'B'), (2947, 'T8'), (3069, 'V10'), (3445, 'W3'), (3468, 'Y0'), (3187, 'M'), (2846, 'R2'), (3467, 'Q13'), (3446, 'V20'), (2948, 'V7')
E5          | (2667, 'Z25'), (2727, 'B'), (2826, 'T11'), (2878, 'Q23'), (2892, 'S16'), (2846, 'R2'), (2932, 'B'), (2947, 'T8'), (3069, 'V10'), (3445, 'W3'), (3468, 'Y0'), (3187, 'M'), (2948, 'V7'), (3467, 'Q13'), (3446, 'V20')
Z25         | (2727, 'B'), (2878, 'Q23'), (2826, 'T11'), (2947, 'T8'), (2892, 'S16'), (2846, 'R2'), (2889, 'F'), (3446, 'V20'), (3069, 'V10'), (3445, 'W3'), (3468, 'Y0'), (3187, 'M'), (2948, 'V7'), (3467, 'Q13'), (2932, 'B')
B           | (2826, 'T11'), (2878, 'Q23'), (2846, 'R2'), (2947, 'T8'), (2892, 'S16'), (2932, 'B'), (2889, 'F'), (3013, 'C5'), (3069, 'V10'), (3247, 'F21'), (3259, 'I6'), (2977, 'M16'), (2948, 'V7'), (3467, 'Q13'), (3576, 'B2'), (3447, 'B17'), (3446, 'V20'), (3553, 'D5'), (3665, 'D20'), (3445, 'W3'), (3375, 'D24'), (3468, 'Y0'), (3307, 'J12'), (3694, 'J24'), (3187, 'M'), (3081, 'P16'), (3150, 'X0')
T11         | (2846, 'R2'), (2878, 'Q23'), (2889, 'F'), (2947, 'T8'), (2892, 'S16'), (2932, 'B'), (3150, 'X0'), (3013, 'C5'), (3069, 'V10'), (3247, 'F21'), (3259, 'I6'), (2977, 'M16'), (2948, 'V7'), (3467, 'Q13'), (3576, 'B2'), (3447, 'B17'), (3446, 'V20'), (3553, 'D5'), (3665, 'D20'), (3445, 'W3'), (3375, 'D24'), (3468, 'Y0'), (3307, 'J12'), (3694, 'J24'), (3187, 'M'), (3081, 'P16')
R2          | (2878, 'Q23'), (2892, 'S16'), (2889, 'F'), (2947, 'T8'), (3081, 'P16'), (2932, 'B'), (3150, 'X0'), (3013, 'C5'), (3069, 'V10'), (3247, 'F21'), (3259, 'I6'), (2977, 'M16'), (2948, 'V7'), (3467, 'Q13'), (3576, 'B2'), (3447, 'B17'), (3446, 'V20'), (3553, 'D5'), (3665, 'D20'), (3445, 'W3'), (3375, 'D24'), (3468, 'Y0'), (3307, 'J12'), (3694, 'J24'), (3187, 'M')
Q23         | (2889, 'F'), (2892, 'S16'), (2932, 'B'), (2947, 'T8'), (3081, 'P16'), (2948, 'V7'), (3150, 'X0'), (3013, 'C5'), (3069, 'V10'), (3247, 'F21'), (3259, 'I6'), (2977, 'M16'), (3187, 'M'), (3467, 'Q13'), (3576, 'B2'), (3447, 'B17'), (3446, 'V20'), (3553, 'D5'), (3665, 'D20'), (3445, 'W3'), (3375, 'D24'), (3468, 'Y0'), (3307, 'J12'), (3694, 'J24')
F           | (2892, 'S16'), (2947, 'T8'), (2932, 'B'), (3013, 'C5'), (3081, 'P16'), (2948, 'V7'), (3089, 'P18'), (3446, 'V20'), (3069, 'V10'), (3247, 'F21'), (3259, 'I6'), (2977, 'M16'), (3187, 'M'), (3150, 'X0'), (3547, 'X7'), (3447, 'B17'), (3694, 'J24'), (3553, 'D5'), (3665, 'D20'), (3445, 'W3'), (3375, 'D24'), (3468, 'Y0'), (3307, 'J12'), (3241, 'F15'), (3700, 'F19'), (3536, 'L1'), (3237, 'P5'), (3467, 'Q13'), (3423, 'S2'), (3890, 'U3'), (3576, 'B2'), (3656, 'Z19')
S16         | (2932, 'B'), (2947, 'T8'), (2948, 'V7'), (3013, 'C5'), (3081, 'P16'), (2977, 'M16'), (3089, 'P18'), (3446, 'V20'), (3069, 'V10'), (3247, 'F21'), (3259, 'I6'), (3241, 'F15'), (3187, 'M'), (3150, 'X0'), (3547, 'X7'), (3447, 'B17'), (3694, 'J24'), (3553, 'D5'), (3665, 'D20'), (3445, 'W3'), (3375, 'D24'), (3468, 'Y0'), (3307, 'J12'), (3656, 'Z19'), (3700, 'F19'), (3536, 'L1'), (3237, 'P5'), (3467, 'Q13'), (3423, 'S2'), (3890, 'U3'), (3576, 'B2')
B           | (2947, 'T8'), (3013, 'C5'), (2948, 'V7'), (3069, 'V10'), (3081, 'P16'), (2977, 'M16'), (3089, 'P18'), (3446, 'V20'), (3553, 'D5'), (3247, 'F21'), (3259, 'I6'), (3241, 'F15'), (3187, 'M'), (3150, 'X0'), (3547, 'X7'), (3447, 'B17'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20'), (3445, 'W3'), (3375, 'D24'), (3468, 'Y0'), (3307, 'J12'), (3656, 'Z19'), (3700, 'F19'), (3536, 'L1'), (3237, 'P5'), (3467, 'Q13'), (3423, 'S2'), (3890, 'U3')
T8          | (2948, 'V7'), (3013, 'C5'), (2977, 'M16'), (3069, 'V10'), (3081, 'P16'), (3187, 'M'), (3089, 'P18'), (3446, 'V20'), (3553, 'D5'), (3247, 'F21'), (3259, 'I6'), (3241, 'F15'), (3237, 'P5'), (3150, 'X0'), (3547, 'X7'), (3447, 'B17'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20'), (3445, 'W3'), (3375, 'D24'), (3468, 'Y0'), (3307, 'J12'), (3656, 'Z19'), (3700, 'F19'), (3536, 'L1'), (3890, 'U3'), (3467, 'Q13'), (3423, 'S2')
V7          | (2977, 'M16'), (3013, 'C5'), (3089, 'P18'), (3069, 'V10'), (3081, 'P16'), (3187, 'M'), (3150, 'X0'), (3446, 'V20'), (3553, 'D5'), (3247, 'F21'), (3259, 'I6'), (3241, 'F15'), (3237, 'P5'), (3423, 'S2'), (3547, 'X7'), (3447, 'B17'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20'), (3445, 'W3'), (3375, 'D24'), (3468, 'Y0'), (3307, 'J12'), (3656, 'Z19'), (3700, 'F19'), (3536, 'L1'), (3890, 'U3'), (3467, 'Q13')
M16         | (3013, 'C5'), (3069, 'V10'), (3089, 'P18'), (3446, 'V20'), (3081, 'P16'), (3187, 'M'), (3150, 'X0'), (3447, 'B17'), (3553, 'D5'), (3247, 'F21'), (3259, 'I6'), (3241, 'F15'), (3237, 'P5'), (3423, 'S2'), (3547, 'X7'), (3467, 'Q13'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20'), (3445, 'W3'), (3375, 'D24'), (3468, 'Y0'), (3307, 'J12'), (3656, 'Z19'), (3700, 'F19'), (3536, 'L1'), (3890, 'U3')
C5          | (3069, 'V10'), (3081, 'P16'), (3089, 'P18'), (3446, 'V20'), (3247, 'F21'), (3187, 'M'), (3150, 'X0'), (3447, 'B17'), (3553, 'D5'), (3375, 'D24'), (3259, 'I6'), (3241, 'F15'), (3237, 'P5'), (3423, 'S2'), (3547, 'X7'), (3467, 'Q13'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20'), (3445, 'W3'), (3890, 'U3'), (3468, 'Y0'), (3307, 'J12'), (3656, 'Z19'), (3700, 'F19'), (3536, 'L1')
V10         | (3081, 'P16'), (3247, 'F21'), (3089, 'P18'), (3446, 'V20'), (3259, 'I6'), (3187, 'M'), (3150, 'X0'), (3447, 'B17'), (3553, 'D5'), (3375, 'D24'), (3307, 'J12'), (3241, 'F15'), (3237, 'P5'), (3423, 'S2'), (3547, 'X7'), (3467, 'Q13'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20'), (3445, 'W3'), (3890, 'U3'), (3468, 'Y0'), (3536, 'L1'), (3656, 'Z19'), (3700, 'F19')
P16         | (3089, 'P18'), (3247, 'F21'), (3150, 'X0'), (3446, 'V20'), (3259, 'I6'), (3187, 'M'), (3423, 'S2'), (3447, 'B17'), (3553, 'D5'), (3375, 'D24'), (3307, 'J12'), (3241, 'F15'), (3237, 'P5'), (3700, 'F19'), (3547, 'X7'), (3467, 'Q13'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20'), (3445, 'W3'), (3890, 'U3'), (3468, 'Y0'), (3536, 'L1'), (3656, 'Z19')
P18         | (3150, 'X0'), (3247, 'F21'), (3187, 'M'), (3446, 'V20'), (3259, 'I6'), (3237, 'P5'), (3423, 'S2'), (3447, 'B17'), (3553, 'D5'), (3375, 'D24'), (3307, 'J12'), (3241, 'F15'), (3656, 'Z19'), (3700, 'F19'), (3547, 'X7'), (3467, 'Q13'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20'), (3445, 'W3'), (3890, 'U3'), (3468, 'Y0'), (3536, 'L1'), (3610, 'O')
X0          | (3187, 'M'), (3247, 'F21'), (3237, 'P5'), (3446, 'V20'), (3259, 'I6'), (3241, 'F15'), (3423, 'S2'), (3447, 'B17'), (3553, 'D5'), (3375, 'D24'), (3307, 'J12'), (3610, 'O'), (3656, 'Z19'), (3700, 'F19'), (3547, 'X7'), (3467, 'Q13'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20'), (3445, 'W3'), (3890, 'U3'), (3468, 'Y0'), (3536, 'L1'), (3860, 'H')
M           | (3237, 'P5'), (3247, 'F21'), (3241, 'F15'), (3446, 'V20'), (3259, 'I6'), (3610, 'O'), (3423, 'S2'), (3447, 'B17'), (3553, 'D5'), (3375, 'D24'), (3307, 'J12'), (3860, 'H'), (3656, 'Z19'), (3700, 'F19'), (3547, 'X7'), (3467, 'Q13'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20'), (3445, 'W3'), (3890, 'U3'), (3468, 'Y0'), (3536, 'L1')
P5          | (3241, 'F15'), (3247, 'F21'), (3423, 'S2'), (3446, 'V20'), (3259, 'I6'), (3610, 'O'), (3536, 'L1'), (3447, 'B17'), (3553, 'D5'), (3375, 'D24'), (3307, 'J12'), (3860, 'H'), (3656, 'Z19'), (3700, 'F19'), (3547, 'X7'), (3467, 'Q13'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20'), (3445, 'W3'), (3890, 'U3'), (3468, 'Y0')
F15         | (3247, 'F21'), (3259, 'I6'), (3423, 'S2'), (3446, 'V20'), (3307, 'J12'), (3610, 'O'), (3536, 'L1'), (3447, 'B17'), (3553, 'D5'), (3375, 'D24'), (3468, 'Y0'), (3860, 'H'), (3656, 'Z19'), (3700, 'F19'), (3547, 'X7'), (3467, 'Q13'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20'), (3445, 'W3'), (3890, 'U3')
F21         | (3259, 'I6'), (3307, 'J12'), (3423, 'S2'), (3446, 'V20'), (3375, 'D24'), (3610, 'O'), (3536, 'L1'), (3447, 'B17'), (3553, 'D5'), (3445, 'W3'), (3468, 'Y0'), (3860, 'H'), (3656, 'Z19'), (3700, 'F19'), (3547, 'X7'), (3467, 'Q13'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20'), (3890, 'U3')
I6          | (3307, 'J12'), (3375, 'D24'), (3423, 'S2'), (3446, 'V20'), (3445, 'W3'), (3610, 'O'), (3536, 'L1'), (3447, 'B17'), (3553, 'D5'), (3890, 'U3'), (3468, 'Y0'), (3860, 'H'), (3656, 'Z19'), (3700, 'F19'), (3547, 'X7'), (3467, 'Q13'), (3694, 'J24'), (3576, 'B2'), (3665, 'D20')
J12         | (3375, 'D24'), (3445, 'W3'), (3423, 'S2'), (3446, 'V20'), (3468, 'Y0'), (3610, 'O'), (3536, 'L1'), (3447, 'B17'), (3553, 'D5'), (3890, 'U3'), (3665, 'D20'), (3860, 'H'), (3656, 'Z19'), (3700, 'F19'), (3547, 'X7'), (3467, 'Q13'), (3694, 'J24'), (3576, 'B2')
D24         | (3423, 'S2'), (3445, 'W3'), (3536, 'L1'), (3446, 'V20'), (3468, 'Y0'), (3610, 'O'), (3547, 'X7'), (3447, 'B17'), (3553, 'D5'), (3890, 'U3'), (3665, 'D20'), (3860, 'H'), (3656, 'Z19'), (3700, 'F19'), (3576, 'B2'), (3467, 'Q13'), (3694, 'J24')
S2          | (3445, 'W3'), (3446, 'V20'), (3536, 'L1'), (3447, 'B17'), (3468, 'Y0'), (3610, 'O'), (3547, 'X7'), (3467, 'Q13'), (3553, 'D5'), (3890, 'U3'), (3665, 'D20'), (3860, 'H'), (3656, 'Z19'), (3700, 'F19'), (3576, 'B2'), (3694, 'J24')
W3          | (3446, 'V20'), (3447, 'B17'), (3536, 'L1'), (3467, 'Q13'), (3468, 'Y0'), (3610, 'O'), (3547, 'X7'), (3694, 'J24'), (3553, 'D5'), (3890, 'U3'), (3665, 'D20'), (3860, 'H'), (3656, 'Z19'), (3700, 'F19'), (3576, 'B2')
V20         | (3447, 'B17'), (3467, 'Q13'), (3536, 'L1'), (3553, 'D5'), (3468, 'Y0'), (3610, 'O'), (3547, 'X7'), (3694, 'J24'), (3576, 'B2'), (3890, 'U3'), (3665, 'D20'), (3860, 'H'), (3656, 'Z19'), (3700, 'F19')
B17         | (3467, 'Q13'), (3468, 'Y0'), (3536, 'L1'), (3553, 'D5'), (3665, 'D20'), (3610, 'O'), (3547, 'X7'), (3694, 'J24'), (3576, 'B2'), (3890, 'U3'), (3700, 'F19'), (3860, 'H'), (3656, 'Z19')
Q13         | (3468, 'Y0'), (3553, 'D5'), (3536, 'L1'), (3576, 'B2'), (3665, 'D20'), (3610, 'O'), (3547, 'X7'), (3694, 'J24'), (3656, 'Z19'), (3890, 'U3'), (3700, 'F19'), (3860, 'H')
Y0          | (3536, 'L1'), (3553, 'D5'), (3547, 'X7'), (3576, 'B2'), (3665, 'D20'), (3610, 'O'), (3860, 'H'), (3694, 'J24'), (3656, 'Z19'), (3890, 'U3'), (3700, 'F19'), (4443, 'N')
L1          | (3547, 'X7'), (3553, 'D5'), (3610, 'O'), (3576, 'B2'), (3665, 'D20'), (4443, 'N'), (3860, 'H'), (3694, 'J24'), (3656, 'Z19'), (3890, 'U3'), (3700, 'F19')
X7          | (3553, 'D5'), (3576, 'B2'), (3610, 'O'), (3656, 'Z19'), (3665, 'D20'), (4443, 'N'), (3860, 'H'), (3694, 'J24'), (3700, 'F19'), (3890, 'U3')
D5          | (3576, 'B2'), (3656, 'Z19'), (3610, 'O'), (3694, 'J24'), (3665, 'D20'), (4443, 'N'), (3860, 'H'), (3890, 'U3'), (3700, 'F19')
B2          | (3610, 'O'), (3656, 'Z19'), (3700, 'F19'), (3694, 'J24'), (3665, 'D20'), (4443, 'N'), (3860, 'H'), (3890, 'U3')
O           | (3643, 'V1'), (3656, 'Z19'), (3700, 'F19'), (3659, 'W25'), (3890, 'U3'), (4443, 'N'), (3860, 'H'), (3694, 'J24'), (3665, 'D20'), (4118, 'X4'), (4062, 'Y2')
V1          | (3656, 'Z19'), (3659, 'W25'), (3700, 'F19'), (3665, 'D20'), (3890, 'U3'), (4443, 'N'), (3860, 'H'), (3694, 'J24'), (4062, 'Y2'), (4118, 'X4')
Z19         | (3659, 'W25'), (3665, 'D20'), (3700, 'F19'), (3694, 'J24'), (3890, 'U3'), (4443, 'N'), (3860, 'H'), (4118, 'X4'), (4062, 'Y2')
W25         | (3665, 'D20'), (3694, 'J24'), (3700, 'F19'), (4062, 'Y2'), (3890, 'U3'), (4443, 'N'), (3860, 'H'), (4118, 'X4')
D20         | (3694, 'J24'), (3890, 'U3'), (3700, 'F19'), (4062, 'Y2'), (4118, 'X4'), (4443, 'N'), (3860, 'H')
J24         | (3700, 'F19'), (3890, 'U3'), (3860, 'H'), (4062, 'Y2'), (4118, 'X4'), (4443, 'N')
F19         | (3860, 'H'), (3890, 'U3'), (4443, 'N'), (4062, 'Y2'), (4118, 'X4')
H           | (3890, 'U3'), (3936, 'N11'), (4390, 'J13'), (4062, 'Y2'), (4134, 'H14'), (4443, 'N'), (4495, 'L5'), (4346, 'M24'), (4118, 'X4'), (4737, 'O7'), (4328, 'O24')
U3          | (3936, 'N11'), (4062, 'Y2'), (4390, 'J13'), (4118, 'X4'), (4134, 'H14'), (4443, 'N'), (4495, 'L5'), (4346, 'M24'), (4328, 'O24'), (4737, 'O7')
N11         | (4062, 'Y2'), (4118, 'X4'), (4390, 'J13'), (4328, 'O24'), (4134, 'H14'), (4443, 'N'), (4495, 'L5'), (4346, 'M24'), (4737, 'O7')
Y2          | (4118, 'X4'), (4134, 'H14'), (4390, 'J13'), (4328, 'O24'), (4737, 'O7'), (4443, 'N'), (4495, 'L5'), (4346, 'M24')
X4          | (4134, 'H14'), (4328, 'O24'), (4390, 'J13'), (4346, 'M24'), (4737, 'O7'), (4443, 'N'), (4495, 'L5')
H14         | (4328, 'O24'), (4346, 'M24'), (4390, 'J13'), (4495, 'L5'), (4737, 'O7'), (4443, 'N')
O24         | (4346, 'M24'), (4443, 'N'), (4390, 'J13'), (4495, 'L5'), (4737, 'O7')
M24         | (4390, 'J13'), (4443, 'N'), (4737, 'O7'), (4495, 'L5')
J13         | (4443, 'N'), (4495, 'L5'), (4737, 'O7')
N           | (4495, 'L5'), (4641, 'S3'), (4636, 'N3'), (4737, 'O7'), (4673, 'U10'), (5355, 'U18')
L5          | (4636, 'N3'), (4641, 'S3'), (5355, 'U18'), (4737, 'O7'), (4673, 'U10')
N3          | (4641, 'S3'), (4673, 'U10'), (5355, 'U18'), (4737, 'O7')
S3          | (4673, 'U10'), (4737, 'O7'), (5355, 'U18')
U10         | (4737, 'O7'), (5355, 'U18'), (4779, 'T')
O7          | (4779, 'T'), (5355, 'U18')
T           | (4883, 'W15'), (5280, 'U7'), (5708, 'W7'), (5355, 'U18')
W15         | (5280, 'U7'), (5355, 'U18'), (5708, 'W7')
U7          | (5355, 'U18'), (5708, 'W7')
U18         | (5708, 'W7')
W7          | 
No path from D to Y

AStar algorithm --- 0 nano seconds ---

AStar algorithm --- 0.0 seconds ---

Expand Node | Fringe
--------------------
-           | D
D           | D6, W22, M2, G18, J9, F1, R3
R3          | D6, W22, M2, G18, J9, F1
F1          | D6, W22, M2, G18, J9
J9          | D6, W22, M2, G18
G18         | C, D6, W22, M2
M2          | I, C, D6, W22
W22         | I, C, D6
D6          | A, I, C
C           | N4, N13, F7, G13, P15, V21, X3, Q0, A, I
I           | M5, X6, R9, X9, R13, R16, P7, J15, K9, N4, N13, F7, G13, P15, V21, X3, Q0, A
A           | B12, C0, R11, F25, W14, H4, V15, W21, M5, X6, R9, X9, R13, R16, P7, J15, K9, N4, N13, F7, G13, P15, V21, X3, Q0
Q0          | B12, C0, R11, F25, W14, H4, V15, W21, M5, X6, R9, X9, R13, R16, P7, J15, K9, N4, N13, F7, G13, P15, V21, X3
X3          | G, B12, C0, R11, F25, W14, H4, V15, W21, M5, X6, R9, X9, R13, R16, P7, J15, K9, N4, N13, F7, G13, P15, V21
V21         | G, B12, C0, R11, F25, W14, H4, V15, W21, M5, X6, R9, X9, R13, R16, P7, J15, K9, N4, N13, F7, G13, P15
P15         | G, B12, C0, R11, F25, W14, H4, V15, W21, M5, X6, R9, X9, R13, R16, P7, J15, K9, N4, N13, F7, G13
G13         | G, B12, C0, R11, F25, W14, H4, V15, W21, M5, X6, R9, X9, R13, R16, P7, J15, K9, N4, N13, F7
F7          | G, B12, C0, R11, F25, W14, H4, V15, W21, M5, X6, R9, X9, R13, R16, P7, J15, K9, N4, N13
