Id,Class
6624,21
6625,21
6626,210
6627,210
6628,210
6629,210
6630,210
6631,210
6632,210
6633,210
6634,210
6635,210
6636,210
6637,210
6638,210
6639,210
6640,210
6641,210
6642,210
6643,210
6644,210
6645,210
6646,210
6647,210
6648,211
6649,211
6650,211
6651,211
6652,211
6653,211
6654,211
6655,211
6656,211
6657,211
6658,211
6659,211
6660,211
6661,211
6662,211
6663,211
6664,211
6665,211
6666,212
6667,212
6668,212
6669,212
6670,212
6671,212
6672,212
6673,212
6674,212
6675,212
6676,212
6677,212
6678,212
6679,212
6680,212
6681,212
6682,212
6683,212
6684,212
6685,212
6686,212
6687,212
6688,212
6689,212
6690,212
6691,212
6692,212
6693,212
6694,212
6695,212
6696,212
6697,212
6698,212
6699,212
6700,212
6701,212
6702,212
6703,212
6704,212
6705,212
6706,212
6707,212
6708,212
6709,212
6710,212
6711,212
6712,212
6713,212
6714,212
6715,212
6716,212
6717,212
6718,213
6719,213
6720,213
6721,213
6722,213
6723,213
6724,213
6725,213
6726,213
6727,213
6728,213
6729,213
6730,213
6731,213
6732,213
6733,213
6734,213
6735,213
6736,213
6737,213
6738,213
6739,214
6740,214
6741,214
6742,214
6743,214
6744,214
6745,214
6746,214
6747,214
6748,214
6749,214
6750,214
6751,214
6752,214
6753,214
6754,215
6755,215
6756,215
6757,215
6758,215
6759,215
6760,215
6761,215
6762,215
6763,215
6764,215
6765,215
6766,215
6767,215
6768,215
6769,215
6770,215
6771,215
6772,215
6773,215
6774,215
6775,215
6776,215
6777,215
6778,215
6779,215
6780,215
6781,215
6782,215
6783,215
6784,215
6785,215
6786,215
6787,215
6788,215
6789,216
6790,216
6791,216
6792,216
6793,216
6794,216
6795,216
6796,216
6797,216
6798,216
6799,216
6800,216
6801,216
6802,216
6803,216
6804,216
6805,216
6806,216
6807,216
6808,216
6809,216
6810,216
6811,216
6812,216
6813,216
6814,216
6815,216
6816,216
6817,216
6818,216
6819,216
6820,216
6821,216
6822,216
6823,216
6824,216
6825,216
6826,216
6827,216
6828,216
6829,216
6830,217
6831,217
6832,217
6833,217
6834,217
6835,217
6836,217
6837,217
6838,217
6839,217
6840,217
6841,217
6842,217
6843,217
6844,217
6845,217
6846,217
6847,217
6848,217
6849,217
6850,217
6851,217
6852,217
6853,217
6854,217
6855,217
6856,217
6857,217
6858,218
6859,218
6860,218
6861,218
6862,218
6863,218
6864,218
6865,218
6866,218
6867,218
6868,218
6869,218
6870,218
6871,218
6872,218
6873,219
6874,219
6875,219
6876,219
6877,219
6878,219
6879,219
6880,219
6881,219
6882,219
6883,219
6884,219
6885,219
6886,219
6887,219
6888,219
6889,219
6890,219
6891,219
6892,219
6893,219
6894,219
6895,219
6896,219
6897,219
6898,219
6899,219
6900,219
6901,219
6902,219
6903,219
6904,219
6905,219
6906,219
6907,219
6908,219
6909,219
6910,219
6911,219
6912,219
6913,219
6914,219
6915,219
6916,219
6917,219
6918,219
6919,219
6920,219
6921,219
6922,219
6923,219
6924,219
6925,219
6926,219
6927,219
6928,219
6929,22
6930,22
6931,22
6932,22
6933,22
6934,22
6935,22
6936,22
6937,22
6938,22
6939,22
6940,22
6941,22
6942,22
6943,22
6944,22
6945,22
6946,220
6947,220
6948,220
6949,220
6950,220
6951,220
6952,220
6953,220
6954,220
6955,220
6956,220
6957,220
6958,220
6959,220
6960,220
6961,220
6962,220
6963,220
6964,220
6965,220
6966,220
6967,220
6968,220
6969,220
6970,220
6971,220
6972,220
6973,221
6974,221
6975,221
6976,221
6977,221
6978,221
6979,221
6980,221
6981,221
6982,221
6983,221
6984,221
6985,221
6986,221
6987,221
6988,221
6989,221
6990,221
6991,221
6992,221
6993,221
6994,222
6995,222
6996,222
6997,222
6998,222
6999,222
7000,222
7001,222
7002,222
7003,222
7004,222
7005,222
7006,222
7007,222
7008,222
7009,222
7010,223
7011,223
7012,223
7013,223
7014,223
7015,223
7016,223
7017,223
7018,223
7019,223
7020,223
7021,223
7022,223
7023,223
7024,223
7025,223
7026,224
7027,224
7028,224
7029,224
7030,224
7031,224
7032,224
7033,224
7034,224
7035,224
7036,224
7037,224
7038,224
7039,224
7040,224
7041,224
7042,224
7043,224
7044,224
7045,224
7046,224
7047,224
7048,224
7049,224
7050,224
7051,224
7052,224
7053,224
7054,224
7055,224
7056,224
7057,224
7058,225
7059,225
7060,225
7061,225
7062,225
7063,225
7064,225
7065,225
7066,225
7067,225
7068,225
7069,225
7070,225
7071,225
7072,225
7073,226
7074,226
7075,226
7076,226
7077,226
7078,226
7079,226
7080,226
7081,226
7082,226
7083,226
7084,226
7085,226
7086,226
7087,226
7088,226
7089,226
7090,226
7091,226
7092,226
7093,226
7094,226
7095,226
7096,226
7097,226
7098,226
7099,226
7100,226
7101,226
7102,226
7103,226
7104,226
7105,226
7106,226
7107,226
7108,226
7109,226
7110,226
7111,227
7112,227
7113,227
7114,227
7115,227
7116,227
7117,227
7118,227
7119,227
7120,227
7121,227
7122,227
7123,227
7124,227
7125,227
7126,227
7127,227
7128,227
7129,227
7130,227
7131,227
7132,227
7133,227
7134,227
7135,227
7136,227
7137,227
7138,227
7139,227
7140,227
7141,227
7142,227
7143,227
7144,227
7145,227
7146,227
7147,227
7148,227
7149,227
7150,227
7151,227
7152,227
7153,227
7154,227
7155,227
7156,227
7157,227
7158,227
7159,227
7160,227
7161,227
7162,227
7163,227
7164,227
7165,227
7166,227
7167,227
7168,227
7169,227
7170,227
7171,227
7172,227
7173,227
7174,228
7175,228
7176,228
7177,228
7178,228
7179,228
7180,228
7181,228
7182,228
7183,228
7184,228
7185,228
7186,228
7187,228
7188,228
7189,229
7190,229
7191,229
7192,229
7193,229
7194,229
7195,229
7196,229
7197,229
7198,229
7199,229
7200,229
7201,229
7202,229
7203,229
7204,229
7205,229
7206,229
7207,23
7208,23
7209,23
7210,23
7211,23
7212,23
7213,23
7214,23
7215,23
7216,23
7217,23
7218,23
7219,23
7220,23
7221,23
7222,23
7223,23
7224,23
7225,23
7226,23
7227,23
7228,23
7229,23
7230,23
7231,23
7232,23
7233,23
7234,23
7235,23
7236,23
7237,23
7238,23
7239,23
7240,230
7241,230
7242,230
7243,230
7244,230
7245,230
7246,230
7247,230
7248,230
7249,230
7250,230
7251,230
7252,230
7253,230
7254,230
7255,230
7256,230
7257,230
7258,230
7259,231
7260,231
7261,231
7262,231
7263,231
7264,231
7265,231
7266,231
7267,231
7268,231
7269,231
7270,231
7271,231
7272,231
7273,231
7274,231
7275,231
7276,231
7277,231
7278,231
7279,231
7280,231
7281,231
7282,231
7283,231
7284,231
7285,231
7286,231
7287,231
7288,231
7289,231
7290,231
7291,231
7292,231
7293,231
7294,231
7295,231
7296,231
7297,231
7298,231
7299,231
7300,231
7301,231
7302,231
7303,231
7304,231
7305,231
7306,231
7307,231
7308,231
7309,231
7310,231
7311,231
7312,231
7313,231
7314,231
7315,231
7316,231
7317,231
7318,231
7319,231
7320,231
7321,231
7322,231
7323,231
7324,231
7325,231
7326,231
7327,231
7328,231
7329,231
7330,231
7331,231
7332,231
7333,231
7334,231
7335,231
7336,231
7337,231
7338,232
7339,232
7340,232
7341,232
7342,232
7343,232
7344,232
7345,232
7346,232
7347,232
7348,232
7349,232
7350,232
7351,232
7352,232
7353,232
7354,232
7355,232
7356,232
7357,232
7358,232
7359,232
7360,232
7361,232
7362,232
7363,232
7364,233
7365,233
7366,233
7367,233
7368,233
7369,233
7370,233
7371,233
7372,233
7373,233
7374,233
7375,233
7376,233
7377,233
7378,233
7379,234
7380,234
7381,234
7382,234
7383,234
7384,234
7385,234
7386,234
7387,234
7388,234
7389,234
7390,234
7391,234
7392,234
7393,234
7394,234
7395,234
7396,234
7397,235
7398,235
7399,235
7400,235
7401,235
7402,235
7403,235
7404,235
7405,235
7406,235
7407,235
7408,235
7409,235
7410,235
7411,235
7412,235
7413,235
7414,235
7415,235
7416,235
7417,235
7418,236
7419,236
7420,236
7421,236
7422,236
7423,236
7424,236
7425,236
7426,236
7427,236
7428,236
7429,236
7430,236
7431,236
7432,236
7433,236
7434,237
7435,237
7436,237
7437,237
7438,237
7439,237
7440,237
7441,237
7442,237
7443,237
7444,237
7445,237
7446,237
7447,237
7448,237
7449,237
7450,237
7451,237
7452,237
7453,237
7454,237
7455,237
7456,237
7457,237
7458,237
7459,237
7460,237
7461,237
7462,237
7463,237
7464,237
7465,237
7466,237
7467,237
7468,237
7469,237
7470,237
7471,237
7472,237
7473,237
7474,237
7475,237
7476,237
7477,237
7478,237
7479,238
7480,238
7481,238
7482,238
7483,238
7484,238
7485,238
7486,238
7487,238
7488,238
7489,238
7490,238
7491,238
7492,238
7493,238
7494,238
7495,238
7496,238
7497,238
7498,238
7499,238
7500,238
7501,238
7502,238
7503,238
7504,238
7505,238
7506,238
7507,238
7508,238
7509,238
7510,238
7511,238
7512,238
7513,238
7514,238
7515,238
7516,238
7517,238
7518,238
7519,238
7520,238
7521,238
7522,238
7523,238
7524,238
7525,238
7526,238
7527,238
7528,238
7529,238
7530,238
7531,238
7532,238
7533,238
7534,238
7535,238
7536,238
7537,238
7538,238
7539,238
7540,238
7541,238
7542,238
7543,238
7544,238
7545,238
7546,238
7547,238
7548,238
7549,238
7550,238
7551,238
7552,238
7553,238
7554,238
7555,238
7556,238
7557,238
7558,238
7559,238
7560,238
7561,238
7562,238
7563,238
7564,238
7565,238
7566,238
7567,238
7568,238
7569,238
7570,238
7571,238
7572,238
7573,238
7574,238
7575,238
7576,238
7577,239
7578,239
7579,239
7580,239
7581,239
7582,239
7583,239
7584,239
7585,239
7586,239
7587,239
7588,239
7589,239
7590,239
7591,239
7592,239
7593,239
7594,239
7595,239
7596,239
7597,239
7598,239
7599,239
7600,239
7601,239
7602,239
7603,239
7604,239
7605,239
7606,239
7607,239
7608,239
7609,239
7610,239
7611,239
7612,239
7613,239
7614,24
7615,24
7616,24
7617,24
7618,24
7619,24
7620,24
7621,24
7622,24
7623,24
7624,24
7625,24
7626,24
7627,24
7628,24
7629,24
7630,24
7631,24
7632,24
7633,24
7634,24
7635,24
7636,24
7637,24
7638,24
7639,24
7640,24
7641,24
7642,24
7643,24
7644,24
7645,24
7646,24
7647,24
7648,24
7649,24
7650,24
7651,24
7652,24
7653,24
7654,24
7655,24
7656,24
7657,24
7658,24
7659,24
7660,24
7661,24
7662,24
7663,24
7664,24
7665,24
7666,24
7667,240
7668,240
7669,240
7670,240
7671,240
7672,240
7673,240
7674,240
7675,240
7676,240
7677,240
7678,240
7679,240
7680,240
7681,240
7682,240
7683,240
7684,240
7685,240
7686,240
7687,240
7688,240
7689,240
7690,240
7691,240
7692,240
7693,240
7694,240
7695,240
7696,240
7697,240
7698,240
7699,240
7700,240
7701,240
7702,240
7703,240
7704,240
7705,240
7706,240
7707,240
7708,240
7709,240
7710,240
7711,240
7712,240
7713,240
7714,240
7715,240
7716,240
7717,240
7718,240
7719,240
7720,240
7721,240
7722,240
7723,240
7724,240
7725,240
7726,240
7727,241
7728,241
7729,241
7730,241
7731,241
7732,241
7733,241
7734,241
7735,241
7736,241
7737,241
7738,241
7739,241
7740,241
7741,241
7742,241
7743,241
7744,241
7745,241
7746,241
7747,241
7748,241
7749,241
7750,241
7751,241
7752,242
7753,242
7754,242
7755,242
7756,242
7757,242
7758,242
7759,242
7760,242
7761,242
7762,242
7763,242
7764,242
7765,242
7766,242
7767,242
7768,242
7769,243
7770,243
7771,243
7772,243
7773,243
7774,243
7775,243
7776,243
7777,243
7778,243
7779,243
7780,243
7781,243
7782,243
7783,243
7784,243
7785,243
7786,243
7787,243
7788,243
7789,243
7790,243
7791,243
7792,244
7793,244
7794,244
7795,244
7796,244
7797,244
7798,244
7799,244
7800,244
7801,244
7802,244
7803,244
7804,244
7805,244
7806,244
7807,244
7808,244
7809,244
7810,244
7811,244
7812,244
7813,244
7814,244
7815,244
7816,244
7817,244
7818,244
7819,244
7820,244
7821,244
7822,245
7823,245
7824,245
7825,245
7826,245
7827,245
7828,245
7829,245
7830,245
7831,245
7832,245
7833,245
7834,245
7835,245
7836,245
7837,245
7838,245
7839,245
7840,245
7841,245
7842,245
7843,245
7844,245
7845,245
7846,245
7847,245
7848,245
7849,245
7850,245
7851,245
7852,245
7853,245
7854,245
7855,245
7856,245
7857,245
7858,245
7859,245
7860,245
7861,245
7862,245
7863,245
7864,245
7865,245
7866,245
7867,245
7868,245
7869,245
7870,245
7871,245
7872,246
7873,246
7874,246
7875,246
7876,246
7877,246
7878,246
7879,246
7880,246
7881,246
7882,246
7883,246
7884,246
7885,246
7886,246
7887,246
7888,246
7889,246
7890,246
7891,246
7892,246
7893,246
7894,246
7895,246
7896,246
7897,246
7898,246
7899,246
7900,246
7901,246
7902,246
7903,247
7904,247
7905,247
7906,247
7907,247
7908,247
7909,247
7910,247
7911,247
7912,247
7913,247
7914,247
7915,247
7916,247
7917,247
7918,247
7919,247
7920,247
7921,247
7922,247
7923,247
7924,247
7925,247
7926,247
7927,247
7928,247
7929,247
7930,247
7931,247
7932,247
7933,247
7934,247
7935,247
7936,247
7937,247
7938,248
7939,248
7940,248
7941,248
7942,248
7943,248
7944,248
7945,248
7946,248
7947,248
7948,248
7949,248
7950,248
7951,248
7952,248
7953,248
7954,248
7955,248
7956,248
7957,248
7958,248
7959,248
7960,248
7961,248
7962,248
7963,248
7964,248
7965,248
7966,248
7967,248
7968,248
7969,248
7970,248
7971,248
7972,248
7973,249
7974,249
7975,249
7976,249
7977,249
7978,249
7979,249
7980,249
7981,249
7982,249
7983,249
7984,249
7985,249
7986,249
7987,249
7988,25
7989,25
7990,25
7991,25
7992,25
7993,25
7994,25
7995,25
7996,25
7997,25
7998,25
7999,25
8000,25
8001,25
8002,25
8003,25
8004,25
8005,25
8006,25
8007,25
8008,25
8009,25
8010,25
8011,25
8012,25
8013,25
8014,25
8015,250
8016,250
8017,250
8018,250
8019,250
8020,250
8021,250
8022,250
8023,250
8024,250
8025,250
8026,250
8027,250
8028,250
8029,250
8030,250
8031,250
8032,250
8033,250
8034,250
8035,250
8036,250
8037,251
8038,251
8039,251
8040,251
8041,251
8042,251
8043,251
8044,251
8045,251
8046,251
8047,251
8048,251
8049,251
8050,251
8051,251
8052,251
8053,251
8054,251
8055,251
8056,251
8057,251
8058,251
8059,251
8060,251
8061,251
8062,251
8063,251
8064,251
8065,251
8066,251
8067,251
8068,251
8069,251
8070,251
8071,251
8072,251
8073,251
8074,251
8075,251
8076,251
8077,251
8078,251
8079,251
8080,251
8081,251
8082,251
8083,251
8084,251
8085,251
8086,251
8087,252
8088,252
8089,252
8090,252
8091,252
8092,252
8093,252
8094,252
8095,252
8096,252
8097,252
8098,252
8099,252
8100,252
8101,252
8102,252
8103,252
8104,252
8105,252
8106,252
8107,252
8108,252
8109,252
8110,252
8111,253
8112,253
8113,253
8114,253
8115,253
8116,253
8117,253
8118,253
8119,253
8120,253
8121,253
8122,253
8123,253
8124,253
8125,253
8126,253
8127,253
8128,253
8129,253
8130,253
8131,253
8132,253
8133,253
8134,253
8135,253
8136,253
8137,253
8138,253
8139,253
8140,253
8141,253
8142,254
8143,254
8144,254
8145,254
8146,254
8147,254
8148,254
8149,254
8150,254
8151,254
8152,254
8153,254
8154,254
8155,254
8156,254
8157,254
8158,255
8159,255
8160,255
8161,255
8162,255
8163,255
8164,255
8165,255
8166,255
8167,255
8168,255
8169,255
8170,255
8171,255
8172,255
8173,255
8174,255
8175,255
8176,255
8177,255
8178,255
8179,255
8180,255
8181,255
8182,255
8183,255
8184,255
8185,255
8186,255
8187,255
8188,255
8189,255
8190,255
8191,255
8192,255
8193,255
8194,255
8195,255
8196,255
8197,255
8198,255
8199,255
8200,255
8201,255
8202,255
8203,255
8204,255
8205,256
8206,256
8207,256
8208,256
8209,256
8210,256
8211,256
8212,256
8213,256
8214,256
8215,256
8216,256
8217,256
8218,256
8219,256
8220,256
8221,256
8222,256
8223,256
8224,256
8225,256
8226,256
8227,256
8228,256
8229,256
8230,256
8231,256
8232,256
8233,256
8234,256
8235,256
8236,256
8237,256
8238,256
8239,256
8240,256
8241,256
8242,256
8243,256
8244,256
8245,256
8246,256
8247,256
8248,256
8249,256
8250,256
8251,256
8252,256
8253,256
8254,256
8255,256
8256,256
8257,256
8258,256
8259,256
8260,256
8261,256
8262,256
8263,256
8264,256
8265,256
8266,256
8267,256
8268,256
8269,256
8270,256
8271,256
8272,256
8273,256
8274,256
8275,256
8276,256
8277,256
8278,256
8279,256
8280,256
8281,256
8282,256
8283,256
8284,256
8285,256
8286,256
8287,256
8288,256
8289,256
8290,256
8291,256
8292,256
8293,256
8294,256
8295,256
8296,256
8297,256
8298,256
8299,256
8300,256
8301,256
8302,256
8303,256
8304,256
8305,256
8306,256
8307,256
8308,256
8309,256
8310,256
8311,256
8312,256
8313,256
8314,256
8315,256
8316,256
8317,256
8318,256
8319,256
8320,256
8321,256
8322,256
8323,256
8324,256
8325,256
8326,256
8327,256
8328,256
8329,256
8330,256
8331,256
8332,256
8333,256
8334,256
8335,256
8336,256
8337,256
8338,256
8339,256
8340,256
8341,256
8342,256
8343,256
8344,256
8345,256
8346,256
8347,256
8348,256
8349,256
8350,256
8351,256
8352,257
8353,257
8354,257
8355,257
8356,257
8357,257
8358,257
8359,257
8360,257
8361,257
8362,257
8363,257
8364,257
8365,257
8366,257
8367,257
8368,257
8369,257
8370,257
8371,257
8372,257
8373,257
8374,257
8375,257
8376,257
8377,257
8378,258
8379,258
8380,258
8381,258
8382,258
8383,258
8384,258
8385,258
8386,258
8387,258
8388,258
8389,258
8390,258
8391,258
8392,258
8393,258
8394,258
8395,258
8396,258
8397,258
8398,258
8399,258
8400,258
8401,258
8402,258
8403,258
8404,258
8405,258
8406,258
8407,258
8408,258
8409,258
8410,258
8411,258
8412,258
8413,258
8414,258
8415,258
8416,258
8417,258
8418,258
8419,258
8420,258
8421,258
8422,258
8423,259
8424,259
8425,259
8426,259
8427,259
8428,259
8429,259
8430,259
8431,259
8432,259
8433,259
8434,259
8435,259
8436,259
8437,259
8438,259
8439,259
8440,259
8441,259
8442,259
8443,259
8444,259
8445,259
8446,259
8447,259
8448,259
8449,259
8450,259
8451,259
8452,259
8453,26
8454,26
8455,26
8456,26
8457,26
8458,26
8459,26
8460,26
8461,26
8462,26
8463,26
8464,26
8465,26
8466,26
8467,26
8468,260
8469,260
8470,260
8471,260
8472,260
8473,260
8474,260
8475,260
8476,260
8477,260
8478,260
8479,260
8480,260
8481,260
8482,260
8483,260
8484,260
8485,260
8486,260
8487,260
8488,260
8489,260
8490,260
8491,260
8492,260
8493,260
8494,260
8495,260
8496,260
8497,260
8498,260
8499,260
8500,260
8501,260
8502,260
8503,260
8504,260
8505,260
8506,260
8507,260
8508,260
8509,260
8510,260
8511,260
8512,260
8513,260
8514,260
8515,260
8516,260
8517,260
8518,260
8519,260
8520,260
8521,260
8522,260
8523,260
8524,260
8525,260
8526,260
8527,260
8528,260
8529,260
8530,260
8531,260
8532,260
8533,260
8534,260
8535,260
8536,260
8537,260
8538,260
8539,261
8540,261
8541,261
8542,261
8543,261
8544,261
8545,261
8546,261
8547,261
8548,261
8549,261
8550,261
8551,261
8552,261
8553,261
8554,261
8555,261
8556,261
8557,261
8558,261
8559,261
8560,261
8561,261
8562,261
8563,261
8564,261
8565,261
8566,261
8567,261
8568,261
8569,261
8570,261
8571,261
8572,262
8573,262
8574,262
8575,262
8576,262
8577,262
8578,262
8579,262
8580,262
8581,262
8582,262
8583,262
8584,262
8585,262
8586,262
8587,262
8588,262
8589,262
8590,262
8591,262
8592,262
8593,262
8594,262
8595,262
8596,262
8597,262
8598,262
8599,262
8600,262
8601,262
8602,262
8603,262
8604,262
8605,263
8606,263
8607,263
8608,263
8609,263
8610,263
8611,263
8612,263
8613,263
8614,263
8615,263
8616,263
8617,263
8618,263
8619,263
8620,263
8621,263
8622,264
8623,264
8624,264
8625,264
8626,264
8627,264
8628,264
8629,264
8630,264
8631,264
8632,264
8633,264
8634,264
8635,264
8636,264
8637,264
8638,264
8639,264
8640,264
8641,264
8642,264
8643,264
8644,264
8645,264
8646,264
8647,264
8648,264
8649,264
8650,264
8651,264
8652,264
8653,264
8654,264
8655,264
8656,264
8657,264
8658,264
8659,264
8660,264
8661,264
8662,264
8663,264
8664,264
8665,264
8666,264
8667,264
8668,264
8669,264
8670,264
8671,264
8672,264
8673,264
8674,264
8675,264
8676,264
8677,264
8678,264
8679,264
8680,264
8681,264
8682,264
8683,264
8684,264
8685,264
8686,264
8687,264
8688,264
8689,264
8690,264
8691,264
8692,264
8693,264
8694,264
8695,264
8696,264
8697,264
8698,264
8699,264
8700,264
8701,264
8702,264
8703,264
8704,264
8705,264
8706,264
8707,264
8708,264
8709,264
8710,264
8711,264
8712,264
8713,265
8714,265
8715,265
8716,265
8717,265
8718,265
8719,265
8720,265
8721,265
8722,265
8723,265
8724,265
8725,265
8726,265
8727,265
8728,265
8729,265
8730,265
8731,265
8732,265
8733,265
8734,265
8735,265
8736,265
8737,265
8738,265
8739,265
8740,265
8741,265
8742,265
8743,265
8744,265
8745,265
8746,265
8747,265
8748,265
8749,265
8750,265
8751,265
8752,265
8753,265
8754,265
8755,265
8756,265
8757,265
8758,265
8759,265
8760,265
8761,265
8762,265
8763,265
8764,265
8765,265
8766,266
8767,266
8768,266
8769,266
8770,266
8771,266
8772,266
8773,266
8774,266
8775,266
8776,266
8777,266
8778,266
8779,266
8780,266
8781,266
8782,266
8783,266
8784,266
8785,266
8786,266
8787,266
8788,266
8789,266
8790,266
8791,266
8792,266
8793,266
8794,266
8795,266
8796,266
8797,266
8798,266
8799,266
8800,266
8801,266
8802,266
8803,266
8804,266
8805,266
8806,266
8807,266
8808,266
8809,266
8810,266
8811,266
8812,266
8813,266
8814,266
8815,266
8816,266
8817,266
8818,266
8819,266
8820,266
8821,266
8822,266
8823,266
8824,266
8825,266
8826,266
8827,266
8828,266
8829,266
8830,266
8831,266
8832,266
8833,266
8834,266
8835,266
8836,266
8837,266
8838,266
8839,266
8840,266
8841,266
8842,266
8843,266
8844,266
8845,266
8846,266
8847,266
8848,266
8849,266
8850,266
8851,266
8852,266
8853,266
8854,266
8855,266
8856,266
8857,266
8858,266
8859,266
8860,266
8861,266
8862,266
8863,266
8864,267
8865,267
8866,267
8867,267
8868,267
8869,267
8870,267
8871,267
8872,267
8873,267
8874,267
8875,267
8876,267
8877,267
8878,267
8879,267
8880,267
8881,267
8882,267
8883,267
8884,267
8885,267
8886,267
8887,267
8888,267
8889,267
8890,267
8891,267
8892,267
8893,267
8894,267
8895,267
8896,267
8897,267
8898,267
8899,267
8900,267
8901,267
8902,267
8903,267
8904,267
8905,267
8906,267
8907,267
8908,267
8909,267
8910,267
8911,267
8912,267
8913,267
8914,267
8915,268
8916,268
8917,268
8918,268
8919,268
8920,268
8921,268
8922,268
8923,268
8924,268
8925,268
8926,268
8927,268
8928,268
8929,268
8930,268
8931,268
8932,268
8933,269
8934,269
8935,269
8936,269
8937,269
8938,269
8939,269
8940,269
8941,269
8942,269
8943,269
8944,269
8945,269
8946,269
8947,269
8948,269
8949,269
8950,269
8951,269
8952,269
8953,269
8954,269
8955,27
8956,27
8957,27
8958,27
8959,27
8960,27
8961,27
8962,27
8963,27
8964,27
8965,27
8966,27
8967,27
8968,27
8969,27
8970,27
8971,27
8972,27
8973,27
8974,27
8975,27
8976,27
8977,270
8978,270
8979,270
8980,270
8981,270
8982,270
8983,270
8984,270
8985,270
8986,270
8987,270
8988,270
8989,270
8990,270
8991,270
8992,270
8993,270
8994,270
8995,270
8996,270
8997,270
8998,270
8999,270
9000,270
9001,270
9002,270
9003,270
9004,270
9005,270
9006,270
9007,270
9008,270
9009,270
9010,270
9011,270
9012,270
9013,270
9014,270
9015,270
9016,270
9017,270
9018,270
9019,270
9020,270
9021,270
9022,270
9023,270
9024,270
9025,270
9026,270
9027,270
9028,270
9029,270
9030,270
9031,270
9032,270
9033,271
9034,271
9035,271
9036,271
9037,271
9038,271
9039,271
9040,271
9041,271
9042,271
9043,271
9044,271
9045,271
9046,271
9047,271
9048,271
9049,271
9050,271
9051,271
9052,272
9053,272
9054,272
9055,272
9056,272
9057,272
9058,272
9059,272
9060,272
9061,272
9062,272
9063,272
9064,272
9065,272
9066,272
9067,272
9068,272
9069,272
9070,272
9071,272
9072,272
9073,272
9074,272
9075,272
9076,272
9077,272
9078,272
9079,272
9080,272
9081,272
9082,272
9083,272
9084,272
9085,272
9086,273
9087,273
9088,273
9089,273
9090,273
9091,273
9092,273
9093,273
9094,273
9095,273
9096,273
9097,273
9098,273
9099,273
9100,273
9101,273
9102,273
9103,273
9104,273
9105,273
9106,273
9107,273
9108,273
9109,273
9110,273
9111,273
9112,273
9113,273
9114,273
9115,273
9116,273
9117,273
9118,273
9119,273
9120,273
9121,273
9122,273
9123,273
9124,273
9125,273
9126,273
9127,273
9128,273
9129,273
9130,273
9131,273
9132,273
9133,273
9134,273
9135,273
9136,273
9137,273
9138,273
9139,273
9140,273
9141,273
9142,273
9143,273
9144,273
9145,273
9146,273
9147,273
9148,273
9149,273
9150,273
9151,273
9152,273
9153,273
9154,273
9155,273
9156,273
9157,273
9158,273
9159,273
9160,273
9161,273
9162,273
9163,273
9164,273
9165,273
9166,273
9167,273
9168,273
9169,273
9170,273
9171,273
9172,273
9173,273
9174,273
9175,273
9176,273
9177,273
9178,273
9179,273
9180,273
9181,273
9182,273
9183,273
9184,273
9185,273
9186,273
9187,273
9188,273
9189,273
9190,273
9191,273
9192,273
9193,273
9194,273
9195,273
9196,274
9197,274
9198,274
9199,274
9200,274
9201,274
9202,274
9203,274
9204,274
9205,274
9206,274
9207,274
9208,274
9209,274
9210,274
9211,274
9212,274
9213,274
9214,274
9215,274
9216,274
9217,274
9218,274
9219,274
9220,274
9221,274
9222,275
9223,275
9224,275
9225,275
9226,275
9227,275
9228,275
9229,275
9230,275
9231,275
9232,275
9233,275
9234,275
9235,275
9236,275
9237,275
9238,275
9239,275
9240,275
9241,275
9242,275
9243,275
9244,275
9245,276
9246,276
9247,276
9248,276
9249,276
9250,276
9251,276
9252,276
9253,276
9254,276
9255,276
9256,276
9257,276
9258,276
9259,276
9260,276
9261,276
9262,276
9263,276
9264,276
9265,276
9266,276
9267,276
9268,276
9269,276
9270,276
9271,276
9272,276
9273,276
9274,276
9275,276
9276,276
9277,276
9278,276
9279,276
9280,276
9281,276
9282,276
9283,276
9284,276
9285,276
9286,276
9287,276
9288,276
9289,276
9290,276
9291,276
9292,276
9293,277
9294,277
9295,277
9296,277
9297,277
9298,277
9299,277
9300,277
9301,277
9302,277
9303,277
9304,277
9305,277
9306,277
9307,277
9308,277
9309,277
9310,277
9311,277
9312,277
9313,277
9314,277
9315,277
9316,277
9317,277
9318,277
9319,277
9320,278
9321,278
9322,278
9323,278
9324,278
9325,278
9326,278
9327,278
9328,278
9329,278
9330,278
9331,278
9332,278
9333,278
9334,278
9335,278
9336,278
9337,278
9338,279
9339,279
9340,279
9341,279
9342,279
9343,279
9344,279
9345,279
9346,279
9347,279
9348,279
9349,279
9350,279
9351,279
9352,279
9353,28
9354,28
9355,28
9356,28
9357,28
9358,28
9359,28
9360,28
9361,28
9362,28
9363,28
9364,28
9365,28
9366,28
9367,28
9368,28
9369,28
9370,280
9371,280
9372,280
9373,280
9374,280
9375,280
9376,280
9377,280
9378,280
9379,280
9380,280
9381,280
9382,280
9383,280
9384,280
9385,280
9386,280
9387,280
9388,280
9389,280
9390,280
9391,280
9392,280
9393,280
9394,280
9395,280
9396,280
9397,280
9398,280
9399,280
9400,280
9401,280
9402,280
9403,280
9404,280
9405,280
9406,280
9407,280
9408,280
9409,280
9410,280
9411,280
9412,280
9413,280
9414,280
9415,280
9416,280
9417,280
9418,280
9419,280
9420,280
9421,280
